;CO2_to_DME_SG [CO2_treatment];CO2_to_CO_DRM [CO2_treatment];CO2_to_DMM [CO2_treatment];CO2_to_DMC_eth_carb_trans [CO2_treatment];CO2_to_FA_hydro [CO2_treatment];CO2_to_DMC_elec [CO2_treatment];CO2_to_FA_elec_lp [CO2_treatment];CO2_to_EtOH_elec [CO2_treatment];CO2_to_MeOH [CO2_treatment];CO2_to_PEP [CO2_treatment];CO2_to_CO_rWGS [CO2_treatment];CO2_to_FT [CO2_treatment];CO2_to_CH4 [CO2_treatment]
780;-1.1541059358320416;-1.1510745209559865;-0.1682245419089347;-0.7399651456378449;-3.670410322907933;176.19691065782237;1.2731072630448068;-0.39833237492110884;-1.3283886891588241;-1.677649917763992;-1.1351709865462158;11.985916120344406;-0.5720001778919778
781;-0.34384812476585896;-0.9163449363711168;-0.3144041267753845;-1.7894938099168958;-4.843843233054861;141.78606928125834;-0.8415396524292428;-0.5198347355023919;-1.1181908390350643;-5.4315959078703795;-1.0566907705419126;9.106849728038434;-0.6386515106321466
782;-1.0674391753467851;-0.6868295104479123;-0.31720316209492694;-1.4879471079846291;-4.372671201490099;151.96529517422823;-0.08600875142452206;-0.5710436576913301;-1.4066825670388377;-4.935866535687237;-0.9132528654840296;9.915079656711002;-0.6157492895933377
783;-0.46862852703970165;-1.2759891838250794;-0.308066714745653;-2.6560017487368337;-4.513064762161415;154.59604371561866;-0.11320799754076132;-0.44868793450232985;-0.9841737351510055;-3.799758879008936;-1.2782690216156263;10.129168344684876;-0.6309366279037423
784;-1.1008687616102377;-0.6084545846188173;-0.37481610391026604;-1.1079737920885833;-3.346458261159888;146.40630730350182;0.7797064080227587;-0.5599605208823294;-1.1862425408540562;-5.277576878745179;-1.0199542526656216;8.769412403016595;-0.7296579058632342
785;-1.2595030088403525;-1.438207825788047;-0.3326231333632267;-1.5628455332520885;-4.053803080828004;149.40247978126007;0.1741288168937162;-0.4199112844304099;-1.41163774486996;-3.5747030977421748;-1.4403464328973163;9.210627991254606;-0.6406253200164149
786;-1.4445317267502136;-1.2196172362568372;-0.2672718557347554;-1.61238193363505;-4.0998891118731775;156.98421050209745;0.3447458239580984;-0.38438102455043266;-1.0071876492510539;-4.021758311021075;-1.19414213279125;10.580544506717803;-0.6302308140497537
787;-0.9924350206182289;-0.8066929419792407;-0.27787117515200543;-1.275823254969333;-4.795155988139313;143.3218119327972;-0.7908219427453533;-0.5273963000818908;-1.1859300876168886;-4.348463730624302;-0.9607449790668202;9.434960652612595;-0.6591722446689765
788;-1.0589674194554042;-0.5958828086093564;-0.2724443168434912;-2.4526881585844533;-2.8598172857186266;157.54293473283866;1.611725261079932;-0.577004153535258;-1.2221974760481435;-4.207873103540462;-0.8447461562179864;10.61692924224993;-0.655892647262306
789;-1.4225033170231698;-1.2428603411768833;-0.25439855525775484;-2.1876398519737372;-3.4334100602111306;153.68402291324622;0.9059915592496803;-0.49471079897724585;-1.1902801736812052;-5.805369695552832;-1.178717669034362;10.324838425515447;-0.5847089871405144
790;-0.07065061429967813;-0.9147160438574857;-0.2261362884086057;-2.7880770711164375;-3.6470490329672813;160.7021992744721;0.9265880345386491;-0.5674465481879655;-1.0654511603673957;-4.187331472748378;-1.2030100899149676;10.686153817791851;-0.9438625946441034
791;-0.9218569307386406;-0.6858721997225217;-0.3376375384588428;-2.309954778185629;-4.533657727665815;140.91600554258412;-0.5356548410488736;-0.5219671245469467;-1.2282979182286804;-3.8044176985468456;-0.9899043584180767;8.544980581053899;-0.5889289719908418
792;-1.3554589416662985;-1.4802467107414994;-0.2628236401553204;-2.3818459019795357;-5.222805979760795;170.19015124864728;-0.4123761589208456;-0.4670241846252923;-1.3566676685548753;-4.219018018087106;-1.3154127805222489;11.596834715272458;-0.5718838413064279
793;-0.864185206052168;-1.1458214191601115;-0.2852261144132158;-2.361978778949077;-3.570224457344252;156.63295999645226;0.8821335153271253;-0.44526402599427783;-1.2682275714641935;-5.47085731322391;-1.191107593690583;10.151745823299956;-0.5783224102195995
794;-1.583098014421068;-0.9711390392197097;-0.26471961658911686;-2.54346581588053;-4.147177222148694;159.12571150314818;0.3674144085718557;-0.4675745870613102;-1.202065303035971;-4.0272840987144916;-1.0878640593237814;10.736745184100089;-0.6890962702099074
