;CO2_to_DME_SG [CO2_treatment];CO2_to_CO_DRM [CO2_treatment];CO2_to_DMM [CO2_treatment];CO2_to_DMC_eth_carb_trans [CO2_treatment];CO2_to_FA_hydro [CO2_treatment];CO2_to_DMC_elec [CO2_treatment];CO2_to_FA_elec_lp [CO2_treatment];CO2_to_EtOH_elec [CO2_treatment];CO2_to_MeOH [CO2_treatment];CO2_to_PEP [CO2_treatment];CO2_to_CO_rWGS [CO2_treatment];CO2_to_FT [CO2_treatment];CO2_to_CH4 [CO2_treatment]
26;-0.48652776568440037;-0.16687526458386245;0.48339698301798417;-1.4422249891043324;-2.7732190467806146;158.97642357546636;1.7328632352754603;0.25806986301978796;-0.4809196549060397;-4.125400028754913;-0.2819037498170675;11.626528301373307;0.03182947476345058
27;-1.232235857695613;-0.5642420906423994;0.3499928520320971;-1.1733223160629074;-3.7534967540983106;147.04160430569658;0.28460349396878093;-0.13752949448179522;-0.6830583935087319;-2.9976517526244084;-0.5068552254936968;10.326279966058001;0.006392099676867722
28;-0.3211060202506405;-0.3717315806631147;0.5028530928740657;-0.4596938418875673;-2.7977969601816555;194.9404682614236;2.6866852597241158;0.3344907501151275;-0.537928033266325;-2.8817468585563955;-0.5784194337718012;12.983823738684162;0.07643114513730434
29;-0.8956042200559847;-0.41294024644960364;0.31221776756366276;-0.2017218654730972;-3.727408907179462;158.27478762301274;0.6127551731556828;-0.12772631094809087;-0.8567189643875803;-3.507206006675657;-0.4502132135090386;11.05024726008668;-0.0469259782645287
30;-0.6712923868405883;-0.32619945002016104;0.49343732975525123;-2.6533648797802627;-3.9970566016506086;145.63663153333962;0.01909445979196121;0.058653390067020215;-0.11668226646178564;-5.8327684143977905;-0.3764216815931136;9.277459104845873;0.39869119581474916
31;-1.2916808833078075;-0.6798048913529886;0.124825097017468;-0.7762769543207326;-3.995220915037456;144.86949908988873;0.04760548485602433;-0.2863278094913784;-0.9850430803009174;-4.753063725627288;-0.6096291112001293;10.435729337220826;-0.23385831047212946
32;-0.11594940045793484;-0.14913962390718502;-0.03018634388888304;-2.11804960890044;-2.9407783068630886;130.57474845453243;0.8445817407942963;0.039502791221309716;-0.8417444462295045;-4.0641283826320365;-0.4778862496175247;8.789790860398496;-0.2903710839668303
33;-0.3350182683317984;-0.4021579608166037;0.610608705036863;-1.585178554813756;-2.891633174474754;156.4930934576289;1.5017081783756636;0.28181290366026646;-0.33282703268125763;-3.0154394328016165;-0.3140032947472611;11.33575167947523;0.2851414710970762
34;-0.28360562935900924;-0.897385542221304;0.2507138749761979;-1.0123545943198626;-4.004150718187149;139.78255341377653;-0.16918513462936444;-0.12210906067954982;-0.47446456898972217;-3.319806809590275;-0.7417723533268282;8.93469453886427;0.15421153151789976
35;-0.09627765450141629;-0.5988597132042168;0.08461922225767095;-1.3410603043430975;-2.9558833109641;171.00039628129423;1.9399459871101694;0.08258339855765266;-0.8193863972194488;-3.096887779047307;-0.7066789251577332;12.370183079457556;-0.3923724998775849
36;-0.5300486196094533;-0.3062859491711328;0.37521849054220924;-1.4808953730666512;-3.1134775953382587;149.83415705336859;1.0276261104736077;-0.10257650837890794;-0.6171799747253337;-5.481813813477997;-0.40422076055745476;9.981700237018671;0.10458333337568104
37;-0.6267394819494084;0.12414844249744526;0.34065159745929574;-2.0504672045400127;-2.62817364361809;146.09781435564943;1.6118761615077974;0.37335362565864544;-0.5087358082406448;-4.241067997600723;-0.19543816189471477;10.895089616048857;-0.18409720278695563
38;-0.5771998318749032;-0.7844702940882071;0.3640735376446038;-1.054434033274807;-4.124444437280964;166.7822580152931;0.4765453019700945;-0.08296314516982208;-0.6173509002501499;-3.858199771247779;-0.6949926846515869;11.23007816929731;0.12015619161130078
39;-0.8485544989852881;-0.1313952996293267;0.6480833733025471;-0.7527155799010004;-4.527542631862739;151.657226409917;-0.37931331308274113;0.14826061271722055;-0.26284398626354133;-4.101507927933155;-0.18849705605073755;10.258189889575752;0.40946885869355454
40;-0.19565408784682362;-0.4000025939962395;-0.0887871748556737;-1.3551898613148468;-3.2455269741817556;156.5981042564223;1.240812536135526;-0.12434233813983316;-0.857991430696613;-5.305363143843003;-0.6857585262693382;10.783602152259101;-0.5019245263212156
41;-0.24681268850149554;-0.7556639047347582;0.20240960383813666;-2.4638387679674763;-3.5630765516771503;143.26255854975045;0.4669291192916758;-0.08008903999371395;-0.46918651193858707;-2.9624548199733165;-0.6255103487164458;9.844991394207177;0.09921906017080709
42;-0.603800069857298;-0.502630497648059;-0.13241130331464757;-1.9002307149792208;-3.8438438828072536;146.11239202734558;0.33348877487137935;-0.0972294443458091;-0.7518336723393702;-3.9344168475423817;-0.8439856548045582;9.002152540683166;-0.4107983836945944
43;-0.8723903183439926;-0.32107734977985847;-0.17436859204859767;-2.7215344624772286;-2.8846524814872607;141.87284256814326;1.3314896947952441;0.03583778322912048;-1.2005306355107594;-2.7428257321992278;-0.7292722361376269;10.016602577793726;-0.7009288224828591
44;-0.5502446631005872;-0.3851770185799681;0.08436657726711881;-0.8553441090477478;-2.8332008807184303;153.92575617786804;1.5290683678942805;0.021582908266140354;-0.8628641439279313;-3.716759958487149;-0.5859519070745308;10.604425644485707;-0.278889556815445
45;-0.5614656068568471;0.022457090926110517;0.048224194285478215;-0.8881723417625161;-3.767683699069386;165.100327520144;0.924067360053354;-0.03142619142646817;-0.9231399244243961;-2.3241316768265903;-0.5077611075177305;10.461089002978296;-0.2798025415116717
46;-0.302068752894606;-0.5966291030869861;0.039892981848062774;-1.3455410981378941;-3.9590902252417144;147.46028909465196;0.21066769467454743;-0.2658032536420889;-0.79121941737372;-2.90000967796789;-0.7098745795145245;10.223826284856331;-0.3662029959667125
47;-1.057469617818175;-0.1613530079955303;0.49072923018831455;-0.27498020404352225;-4.477627069324808;162.02331545761973;-0.00739763455216224;0.13832357427102818;-0.42804445831617366;-4.751129520142821;-0.29895868212352833;11.346095349884076;0.07441710142852456
